resume_id,resume_text,job_description,relevance_score,label,processed_resume,processed_jd,skill_overlap,cosine_similarity
442,"Role: ML Engineer. Experience: 13 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: PyTorch, Azure, MongoDB, GCP, React, HTML, Scikit-Learn, Keras.","Looking for a Data Scientist with expertise in TypeScript, Express, Computer Vision, MySQL, Excel, NLP.",0.1829119368433475,0,role ml engineer experience 13 year experience ml engineer education bs computer science skill pytorch azure mongodb gcp react html scikit learn keras,look data scientist expertise typescript express computer vision mysql excel nlp,0.0,0.6654036492776029
443,"Role: ML Engineer. Experience: 12 years of experience in ML Engineer.. Education: PhD in AI. Skills: Angular, Express, Pandas, Kubernetes.","Looking for a Software Engineer with expertise in FastAPI, Spark, Deep Learning, Jenkins, Linux.",0.2905472603070457,0,role ml engineer experience 12 year experience ml engineer education phd ai skill angular express pandas kubernetes,look software engineer expertise fastapi spark deep learning jenkins linux,0.0,0.7387866754744293
444,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Azure, Node.js, SQL, Tableau.","Looking for a DevOps Engineer with expertise in DevOps, Elasticsearch, Pandas, NumPy, Microservices, Kubernetes.",0.2163161617897924,0,role frontend developer experience 1 year experience frontend developer education phd ai skill azure node.js sql tableau,look devops engineer expertise devops elasticsearch pandas numpy microservices kubernetes,0.0,0.4375594878128467
445,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: PhD in AI. Skills: SQL, C#, Problem Solving, Computer Vision.","Looking for a Software Engineer with expertise in Scikit-Learn, Tableau, Selenium, Django.",0.1036063822660919,0,role ml engineer experience 2 year experience ml engineer education phd ai skill sql c problem solving computer vision,look software engineer expertise scikit learn tableau selenium django,0.0,0.6575639047723763
446,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Data Analysis, TensorFlow, Kubernetes, CI/CD.","Looking for a Frontend Developer with expertise in Git, Jenkins, Excel, Computer Vision, Kubernetes.",0.179409062908974,0,role ml engineer experience 11 year experience ml engineer education bs computer science skill data analysis tensorflow kubernetes ci cd,look frontend developer expertise git jenkins excel computer vision kubernetes,0.2,0.7045234235999477
447,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: PhD in AI. Skills: NLP, Scikit-Learn, CSS, AWS.","Looking for a Frontend Developer with expertise in Communication Skills, Project Management, GCP, SQL, Excel, Scrum, Problem Solving.",0.1637590329617341,0,role software engineer experience 6 year experience software engineer education phd ai skill nlp scikit learn css aws,look frontend developer expertise communication skills project management gcp sql excel scrum problem solving,0.0,0.7950450535434967
448,"Role: Data Scientist. Experience: 7 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: DevOps, Jenkins, Python, Node.js, Java, Flask, Cloud Computing.","Looking for a Frontend Developer with expertise in Flask, Jenkins, Project Management, Computer Vision, Machine Learning, HTML, CSS.",0.2494051063279526,0,role data scientist experience 7 year experience data scientist education bs computer science skill devops jenkins python node.js java flask cloud computing,look frontend developer expertise flask jenkins project management computer vision machine learning html css,0.2857142857142857,0.8234902430724512
449,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Node.js, Microservices, Machine Learning, Python, FastAPI.","Looking for a ML Engineer with expertise in GCP, Git, Excel, Express.",0.1697943692869571,0,role data scientist experience 10 year experience data scientist education ms data science skill node.js microservices machine learning python fastapi,look ml engineer expertise gcp git excel express,0.0,0.6651285384874653
450,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: PhD in AI. Skills: DevOps, Deep Learning, Azure, React, AWS, Power BI.","Looking for a DevOps Engineer with expertise in Jenkins, Flask, Ansible, REST API, Hadoop, C#.",0.426379610393269,0,role software engineer experience 2 year experience software engineer education phd ai skill devops deep learning azure react aws power bi,look devops engineer expertise jenkins flask ansible rest api hadoop c,0.14285714285714285,0.5988014213945316
451,"Role: DevOps Engineer. Experience: 14 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Azure, Scrum, Express, TypeScript, PyTorch, Excel, Elasticsearch, C++.","Looking for a DevOps Engineer with expertise in Keras, GitHub, PyTorch, NumPy, Cloud Computing, C#.",0.3497004880643748,0,role devops engineer experience 14 year experience devops engineer education ms data science skill azure scrum express typescript pytorch excel elasticsearch c++,look devops engineer expertise keras github pytorch numpy cloud computing c,0.2857142857142857,0.6847235422746272
452,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: SQL, Flask, HTML, C++.","Looking for a Data Scientist with expertise in Power BI, C++, Selenium, Angular, REST API, Deep Learning.",0.1803275465568062,0,role software engineer experience 6 year experience software engineer education bs computer science skill sql flask html c++,look data scientist expertise power bi c++ selenium angular rest api deep learning,0.16666666666666666,0.7771503814648679
453,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Hadoop, CSS, Microservices.","Looking for a ML Engineer with expertise in Kubernetes, Node.js, Ansible, Terraform, Scikit-Learn.",0.1181640983183735,0,role devops engineer experience 9 year experience devops engineer education phd ai skill hadoop css microservices,look ml engineer expertise kubernetes node.js ansible terraform scikit learn,0.0,0.5745941098807514
454,"Role: ML Engineer. Experience: 10 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Deep Learning, AWS, Scrum, NumPy.","Looking for a Data Scientist with expertise in Power BI, Scrum, Pandas, Deep Learning, Redis, Agile, Computer Vision.",0.5043047326139887,0,role ml engineer experience 10 year experience ml engineer education bs computer science skill deep learning aws scrum numpy,look data scientist expertise power bi scrum pandas deep learning redis agile computer vision,0.2857142857142857,0.807038478103679
455,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: PhD in AI. Skills: Elasticsearch, React, AWS, Angular, Python, PostgreSQL.","Looking for a Frontend Developer with expertise in Azure, Deep Learning, Tableau, HTML, Cloud Computing.",0.059088406447857,0,role software engineer experience 7 year experience software engineer education phd ai skill elasticsearch react aws angular python postgresql,look frontend developer expertise azure deep learning tableau html cloud computing,0.0,0.7743713792885113
456,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: PhD in AI. Skills: Jenkins, Linux, Keras, Terraform, Git.","Looking for a DevOps Engineer with expertise in Cloud Computing, Terraform, C++, React, Flask.",0.3128125254277937,0,role software engineer experience 5 year experience software engineer education phd ai skill jenkins linux keras terraform git,look devops engineer expertise cloud computing terraform c++ react flask,0.16666666666666666,0.7575302352286161
457,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: NoSQL, Ansible, Communication Skills, Scikit-Learn, Linux, Jenkins, Tableau.","Looking for a ML Engineer with expertise in Git, TensorFlow, NLP, Hadoop, Angular.",0.3719109197524671,0,role ml engineer experience 4 year experience ml engineer education bs computer science skill nosql ansible communication skills scikit learn linux jenkins tableau,look ml engineer expertise git tensorflow nlp hadoop angular,0.0,0.6812230116362221
458,"Role: Data Scientist. Experience: 7 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Project Management, Flask, GCP, TypeScript, React, MySQL.","Looking for a Software Engineer with expertise in Problem Solving, Data Analysis, MongoDB, NoSQL, PostgreSQL.",0.2380598790768206,0,role data scientist experience 7 year experience data scientist education ms data science skill project management flask gcp typescript react mysql,look software engineer expertise problem solving data analysis mongodb nosql postgresql,0.0,0.7174051644839228
459,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: PyTorch, Cloud Computing, MySQL, CSS, Communication Skills, NoSQL.","Looking for a ML Engineer with expertise in NumPy, TensorFlow, MongoDB, AWS, NoSQL, DevOps.",0.3737379360320164,0,role software engineer experience 8 year experience software engineer education self teach developer skill pytorch cloud computing mysql css communication skills nosql,look ml engineer expertise numpy tensorflow mongodb aw nosql devops,0.16666666666666666,0.39832838438753576
